Date;Close;Open
16/08/2024;1.21;1.19
19/08/2024;1.14;1.2
20/08/2024;1.21;1.15
21/08/2024;1.26;1.24
22/08/2024;1.25;1.26
23/08/2024;1.22;1.25
26/08/2024;1.23;1.22
27/08/2024;1.24;1.26
28/08/2024;1.19;1.24
29/08/2024;1.08;1.19
30/08/2024;1;1.14
03/09/2024;0.9401;0.9752
04/09/2024;0.92;0.95
05/09/2024;0.8604;0.92
06/09/2024;0.82;0.7904
09/09/2024;0.87;0.83
10/09/2024;0.8751;0.86
11/09/2024;0.88;0.876
12/09/2024;0.9283;0.89
13/09/2024;0.9249;0.94
16/09/2024;0.85;0.881
17/09/2024;0.8461;0.86
18/09/2024;1.07;0.8885
19/09/2024;1.1064;1.08
20/09/2024;1.02;1.08
23/09/2024;1.02;1.05
24/09/2024;0.9203;1.07
25/09/2024;0.9399;0.93
26/09/2024;1.04;0.96
27/09/2024;1.01;1.03
30/09/2024;0.96;1
01/10/2024;0.93;1.04
02/10/2024;0.9387;0.9201
03/10/2024;0.9838;0.9526
04/10/2024;1;1.02
07/10/2024;0.922;1
08/10/2024;0.94;0.92
09/10/2024;0.9499;0.9268
10/10/2024;0.92;0.9
11/10/2024;0.9401;0.92
14/10/2024;0.929;0.95
15/10/2024;0.92;0.935
16/10/2024;0.88;0.91
17/10/2024;0.896;0.87
18/10/2024;0.879;0.876
21/10/2024;0.8649;0.87
22/10/2024;0.87;0.8606
23/10/2024;0.9683;0.872
24/10/2024;1.0949;0.99
25/10/2024;0.9903;1.1
28/10/2024;0.99;0.96
29/10/2024;1.02;1.02
30/10/2024;1.18;1.14
31/10/2024;0.975;1.11
01/11/2024;0.9373;0.9485
04/11/2024;0.9071;0.97
05/11/2024;0.9001;0.9099
06/11/2024;0.898;0.9
07/11/2024;0.91;0.8788
08/11/2024;0.93;0.91
11/11/2024;0.95;0.94
12/11/2024;0.94;1
13/11/2024;0.905;0.9017
14/11/2024;0.9243;0.917
15/11/2024;0.8905;0.911
18/11/2024;1.03;0.885
19/11/2024;0.9801;0.99
20/11/2024;1;1.03
21/11/2024;0.97;0.99
22/11/2024;0.9522;0.98
25/11/2024;0.9599;0.94
26/11/2024;0.945;0.97
27/11/2024;0.92;0.91
29/11/2024;0.9525;0.9364
02/12/2024;0.945;0.94
03/12/2024;0.91;0.92
04/12/2024;1.02;1
05/12/2024;1.02;1.05
06/12/2024;1.01;1.04
09/12/2024;1.01;1.01
10/12/2024;0.9831;1
11/12/2024;0.9475;0.96
12/12/2024;0.94;0.96
13/12/2024;0.9411;0.94
16/12/2024;0.9294;0.93
17/12/2024;0.9898;0.979
18/12/2024;0.99;1.01
19/12/2024;0.832;0.9907
20/12/2024;0.775;0.8
23/12/2024;0.6815;0.77
24/12/2024;0.69;0.67
26/12/2024;0.6996;0.73
27/12/2024;0.673;0.74
30/12/2024;0.749;0.672
31/12/2024;0.6962;0.63
02/01/2025;0.6808;0.69
03/01/2025;0.73;0.68
06/01/2025;0.744;0.74
07/01/2025;0.7035;0.74
08/01/2025;0.736;0.731
10/01/2025;0.84;0.806
13/01/2025;0.7541;0.848
14/01/2025;0.725;0.75
15/01/2025;0.7876;0.728
16/01/2025;0.76;0.773
17/01/2025;0.7399;0.76
21/01/2025;0.7344;0.75
22/01/2025;0.7969;0.7104
23/01/2025;0.885;0.7999
24/01/2025;0.7921;0.873
27/01/2025;0.736;0.741
28/01/2025;0.7101;0.72
29/01/2025;0.692;0.722
30/01/2025;0.6879;0.7448
31/01/2025;0.685;0.69
03/02/2025;0.6783;0.664
04/02/2025;0.6758;0.66
05/02/2025;0.66;0.6764
06/02/2025;0.643;0.65
07/02/2025;0.68;0.658
10/02/2025;0.6901;0.69
11/02/2025;0.709;0.705
12/02/2025;0.748;0.71
13/02/2025;0.74;0.73
14/02/2025;0.792;0.75
18/02/2025;0.8797;0.7975
19/02/2025;0.9226;0.88
20/02/2025;0.9;0.91
21/02/2025;0.8199;0.9
24/02/2025;0.9051;0.8352
25/02/2025;0.96;0.917
26/02/2025;0.98;0.9549
27/02/2025;1.13;1.02
28/02/2025;1.29;1.23
03/03/2025;1.13;1.29
04/03/2025;1.15;1.13
05/03/2025;1.36;1.16
06/03/2025;1.5;1.34
07/03/2025;1.69;1.58
10/03/2025;1.55;1.76
11/03/2025;1.37;1.53
12/03/2025;1.43;1.39
13/03/2025;1.48;1.45
14/03/2025;1.57;1.56
17/03/2025;1.55;1.61
18/03/2025;1.52;1.54
19/03/2025;1.385;1.52
20/03/2025;1.29;1.37
21/03/2025;1.11;1.25
24/03/2025;1.08;1.11
25/03/2025;1.23;1.04
26/03/2025;1.18;1.23
27/03/2025;1.14;1.17
28/03/2025;1.12;1.14
31/03/2025;1.08;1.1
01/04/2025;1.06;1.07
02/04/2025;1.11;1.06
03/04/2025;1.02;1.04
04/04/2025;0.9433;0.98
07/04/2025;0.9002;0.8701
08/04/2025;0.8027;0.9137
09/04/2025;0.86;0.8
10/04/2025;0.78;0.8321
11/04/2025;0.7901;0.81
14/04/2025;0.8001;0.8
15/04/2025;0.81;0.79
16/04/2025;0.89;0.8011
17/04/2025;1.07;0.9
21/04/2025;1.13;1.07
22/04/2025;1.16;1.13
23/04/2025;1.31;1.14
24/04/2025;1.44;1.368
25/04/2025;1.36;1.43
28/04/2025;1.31;1.33
29/04/2025;1.24;1.31
30/04/2025;1.36;1.24
01/05/2025;1.29;1.37
