Date;Close;Open
27/03/2025;223.85;221.39
28/03/2025;217.9;221.67
31/03/2025;222.13;217.005
01/04/2025;223.19;219.805
02/04/2025;223.89;221.315
03/04/2025;203.19;205.54
04/04/2025;188.38;193.89
07/04/2025;181.46;177.2
08/04/2025;172.42;186.7
09/04/2025;198.85;171.95
10/04/2025;190.42;189.065
11/04/2025;198.15;186.1
14/04/2025;202.52;211.44
15/04/2025;202.14;201.855
16/04/2025;194.27;198.36
17/04/2025;196.98;197.2
21/04/2025;193.16;193.265
22/04/2025;199.74;196.12
23/04/2025;204.6;206
24/04/2025;208.37;204.89
25/04/2025;209.28;206.365
28/04/2025;210.14;210
29/04/2025;211.21;208.693
30/04/2025;212.5;209.3
01/05/2025;213.32;209.08
