Date;Close;Open
27/12/2024; $0.39 ; $0.40 
30/12/2024; $0.37 ; $0.39 
31/12/2024; $0.37 ; $0.37 
02/01/2025; $0.36 ; $0.38 
03/01/2025; $0.36 ; $0.34 
06/01/2025; $0.33 ; $0.38 
07/01/2025; $0.28 ; $0.33 
08/01/2025; $0.25 ; $0.30 
09/01/2025; $0.37 ; $0.25 
10/01/2025; $0.32 ; $0.37 
13/01/2025; $0.31 ; $0.32 
14/01/2025; $0.35 ; $0.30 
15/01/2025; $0.36 ; $0.35 
16/01/2025; $0.26 ; $0.37 
17/01/2025; $0.26 ; $0.29 
20/01/2025; $0.27 ; $0.30 
21/01/2025; $0.25 ; $0.28 
22/01/2025; $0.25 ; $0.26 
23/01/2025; $0.22 ; $0.26 
24/01/2025; $0.20 ; $0.22 
27/01/2025; $0.19 ; $0.23 
28/01/2025; $0.17 ; $0.20 
29/01/2025; $0.14 ; $0.17 
30/01/2025; $0.14 ; $0.14 
31/01/2025; $0.14 ; $0.15 
03/02/2025; $0.14 ; $0.14 
04/02/2025; $0.18 ; $0.15 
05/02/2025; $0.24 ; $0.18 
06/02/2025; $0.33 ; $0.24 
07/02/2025; $0.31 ; $0.35 
10/02/2025; $0.29 ; $0.33 
11/02/2025; $0.21 ; $0.27 
12/02/2025; $0.24 ; $0.21 
13/02/2025; $0.21 ; $0.24 
14/02/2025; $0.20 ; $0.20 
18/02/2025; $0.19 ; $0.19 
19/02/2025; $0.22 ; $0.18 
20/02/2025; $0.22 ; $0.21 
21/02/2025; $0.21 ; $0.21 
24/02/2025; $0.21 ; $0.21 
25/02/2025; $0.20 ; $0.21 
26/02/2025; $0.20 ; $0.21 
27/02/2025; $0.19 ; $0.20 
28/02/2025; $0.20 ; $0.19 
03/03/2025; $0.22 ; $0.22 
04/03/2025; $0.22 ; $0.20 
05/03/2025; $0.21 ; $0.24 
06/03/2025; $0.20 ; $0.21 
07/03/2025; $0.20 ; $0.21 
10/03/2025; $0.21 ; $0.21 
11/03/2025; $0.20 ; $0.20 
12/03/2025; $0.19 ; $0.18 
13/03/2025; $0.18 ; $0.18 
14/03/2025; $0.21 ; $0.18 
17/03/2025; $0.20 ; $0.20 
18/03/2025; $0.20 ; $0.19 
19/03/2025; $0.21 ; $0.21 
20/03/2025; $0.20 ; $0.20 
21/03/2025; $0.19 ; $0.20 
24/03/2025; $0.17 ; $0.20 
25/03/2025; $0.16 ; $0.19 
26/03/2025; $0.16 ; $0.17 
27/03/2025; $0.16 ; $0.16 
28/03/2025; $0.14 ; $0.16 
31/03/2025; $0.15 ; $0.13 
01/04/2025; $0.14 ; $0.15 
02/04/2025; $0.15 ; $0.14 
03/04/2025; $0.14 ; $0.15 
04/04/2025; $0.14 ; $0.15 
07/04/2025; $0.15 ; $0.12 
08/04/2025; $0.14 ; $0.16 
09/04/2025; $0.13 ; $0.15 
10/04/2025; $0.14 ; $0.14 
11/04/2025; $0.14 ; $0.14 
14/04/2025; $0.15 ; $0.14 
15/04/2025; $0.14 ; $0.16 
16/04/2025; $0.15 ; $0.15 
17/04/2025; $0.14 ; $0.15 
21/04/2025; $0.13 ; $0.14 
22/04/2025; $0.15 ; $0.13 
23/04/2025; $0.14 ; $0.16 
24/04/2025; $0.15 ; $0.15 
25/04/2025; $0.15 ; $0.15 
28/04/2025; $0.16 ; $0.15 
29/04/2025; $0.15 ; $0.15 
30/04/2025; $0.15 ; $0.14 
01/05/2025; $0.16 ; $0.14 
