Date;Close;Open
01/05/2024; $0.01 ; $0.01 
02/05/2024; $0.01 ; $0.01 
03/05/2024; $0.01 ; $0.01 
06/05/2024; $0.01 ; $0.01 
07/05/2024; $0.01 ; $0.01 
08/05/2024; $0.01 ; $0.01 
09/05/2024; $0.01 ; $0.01 
10/05/2024; $0.01 ; $0.01 
13/05/2024; $0.01 ; $0.01 
14/05/2024; $0.01 ; $0.01 
15/05/2024; $0.01 ; $0.01 
16/05/2024; $0.01 ; $0.01 
17/05/2024; $0.01 ; $0.01 
20/05/2024; $0.01 ; $0.01 
21/05/2024; $0.01 ; $0.01 
22/05/2024; $0.01 ; $0.01 
23/05/2024; $0.01 ; $0.01 
24/05/2024; $0.01 ; $0.01 
27/05/2024; $0.01 ; $0.01 
28/05/2024; $0.01 ; $0.01 
29/05/2024; $0.01 ; $0.01 
30/05/2024; $0.01 ; $0.01 
31/05/2024; $0.01 ; $0.01 
03/06/2024; $0.01 ; $0.01 
04/06/2024; $0.01 ; $0.01 
05/06/2024; $0.01 ; $0.01 
06/06/2024; $0.01 ; $0.01 
07/06/2024; $0.01 ; $0.01 
11/06/2024; $0.01 ; $0.01 
12/06/2024; $0.01 ; $0.01 
13/06/2024; $0.01 ; $0.01 
14/06/2024; $0.01 ; $0.01 
17/06/2024; $0.01 ; $0.01 
18/06/2024; $0.01 ; $0.01 
19/06/2024; $0.01 ; $0.01 
20/06/2024; $0.01 ; $0.01 
21/06/2024; $0.01 ; $0.01 
24/06/2024; $0.01 ; $0.01 
25/06/2024; $0.01 ; $0.01 
26/06/2024; $0.01 ; $0.01 
27/06/2024; $0.01 ; $0.01 
28/06/2024; $0.01 ; $0.01 
01/07/2024; $0.01 ; $0.01 
02/07/2024; $0.01 ; $0.01 
03/07/2024; $0.01 ; $0.01 
04/07/2024; $0.01 ; $0.01 
05/07/2024; $0.01 ; $0.01 
08/07/2024; $0.01 ; $0.01 
09/07/2024; $0.01 ; $0.01 
10/07/2024; $0.01 ; $0.01 
11/07/2024; $0.01 ; $0.01 
12/07/2024; $0.01 ; $0.01 
15/07/2024;#N/A;#N/A
16/07/2024; $0.01 ; $0.01 
17/07/2024; $0.01 ; $0.01 
18/07/2024; $0.01 ; $0.01 
19/07/2024; $0.01 ; $0.01 
22/07/2024; $0.01 ; $0.01 
23/07/2024; $0.01 ; $0.01 
24/07/2024; $0.01 ; $0.01 
25/07/2024; $0.01 ; $0.01 
26/07/2024; $0.01 ; $0.01 
29/07/2024; $0.01 ; $0.01 
30/07/2024; $0.01 ; $0.01 
31/07/2024; $0.01 ; $0.01 
01/08/2024; $0.01 ; $0.01 
02/08/2024; $0.01 ; $0.01 
05/08/2024; $0.01 ; $0.01 
06/08/2024; $0.01 ; $0.01 
07/08/2024; $0.01 ; $0.01 
08/08/2024; $0.01 ; $0.01 
09/08/2024; $0.01 ; $0.01 
12/08/2024; $0.01 ; $0.01 
13/08/2024; $0.01 ; $0.01 
14/08/2024; $0.01 ; $0.01 
15/08/2024; $0.01 ; $0.01 
16/08/2024; $0.01 ; $0.01 
19/08/2024; $0.01 ; $0.01 
20/08/2024; $0.01 ; $0.01 
21/08/2024; $0.01 ; $0.01 
22/08/2024; $0.01 ; $0.01 
23/08/2024; $0.01 ; $0.01 
