Date;Close;Open
16/09/2024;36.31;35.78
17/09/2024;36.45;37
18/09/2024;36.38;35.9
19/09/2024;36.83;37
20/09/2024;37.2;36.01
23/09/2024;37.95;36.86
24/09/2024;36.9;37.97
25/09/2024;37.12;36.89
26/09/2024;37.1;37.26
27/09/2024;36.84;36.91
30/09/2024;37.2;36.58
01/10/2024;36.46;37.21
02/10/2024;37.49;36.3
03/10/2024;39.24;37.45
04/10/2024;40.01;39.65
07/10/2024;38.89;39.9
08/10/2024;41.45;39.29
09/10/2024;43.13;41.55
10/10/2024;43.52;42.92
11/10/2024;43.51;43.4
14/10/2024;43.4;43.72
15/10/2024;42.43;43.475
16/10/2024;41.93;42.4
17/10/2024;42;42.15
18/10/2024;42.97;42.015
21/10/2024;42.7;42.86
22/10/2024;42.94;42.69
23/10/2024;42.59;42.85
24/10/2024;43.56;42.89
25/10/2024;44.86;43.85
28/10/2024;44.97;45.05
29/10/2024;44.93;44.9
30/10/2024;43.69;44.58
31/10/2024;41.56;42.79
01/11/2024;41.92;41.93
04/11/2024;41.41;41.08
05/11/2024;51.13;47.86
06/11/2024;55.53;53.44
07/11/2024;55.88;55.82
08/11/2024;58.39;55.57
11/11/2024;60.24;60.1325
12/11/2024;59.85;59.01
13/11/2024;60.7;61.52
14/11/2024;59.18;61.05
15/11/2024;65.77;61.01
18/11/2024;61.26;64.92
19/11/2024;62.98;59.51
20/11/2024;62.12;62.59
21/11/2024;61.36;62.04
22/11/2024;64.35;61.6
25/11/2024;64.65;66.9
26/11/2024;65.74;64.57
27/11/2024;66.05;66.24
29/11/2024;67.08;65.89
02/12/2024;66.39;67.44
03/12/2024;70.96;66.41
04/12/2024;69.85;71.13
05/12/2024;71.87;70.11
06/12/2024;76.34;72.95
09/12/2024;72.46;80.58
10/12/2024;70.89;71.99
11/12/2024;72.51;72.98
12/12/2024;73.2;72.3
13/12/2024;76.07;73.49
16/12/2024;75.75;75.06
17/12/2024;74.39;73.28
18/12/2024;71.51;74.3
19/12/2024;74.21;73.99
20/12/2024;80.55;72.64
23/12/2024;80.69;80.65
24/12/2024;82.38;81.09
26/12/2024;82.14;83.16
27/12/2024;79.08;81.42
30/12/2024;77.18;77.04
31/12/2024;75.63;77.58
02/01/2025;75.19;76.2
03/01/2025;79.89;75.39
06/01/2025;75.92;78.69
07/01/2025;69.99;75.2
08/01/2025;68.23;68.12
10/01/2025;67.26;66.01
13/01/2025;64.98;64.29
14/01/2025;65.91;67.18
15/01/2025;68.14;68.55
16/01/2025;69.24;69.08
17/01/2025;71.77;70.9
21/01/2025;73.07;73.24
22/01/2025;76.87;74.5
23/01/2025;78.98;76.04
24/01/2025;78.98;79.05
27/01/2025;75.44;74.07
28/01/2025;80.23;75.54
29/01/2025;79.76;79.95
30/01/2025;81.22;80.02
31/01/2025;82.49;81
03/02/2025;83.74;80.125
04/02/2025;103.83;102.8
05/02/2025;101.36;101.78
06/02/2025;111.28;101.09
07/02/2025;110.85;111.66
10/02/2025;116.65;112.03
11/02/2025;112.62;116.5
12/02/2025;117.39;110.29
13/02/2025;117.91;117.31
14/02/2025;119.16;117.9
18/02/2025;124.62;120.94
19/02/2025;112.06;123.86
20/02/2025;106.27;102.91
21/02/2025;101.35;107.68
24/02/2025;90.68;95.88
25/02/2025;87.84;90.65
26/02/2025;89.31;89.16
27/02/2025;84.77;91.91
28/02/2025;84.92;79.98
03/03/2025;83.42;88.55
04/03/2025;84.4;80.16
05/03/2025;90.13;86.35
06/03/2025;80.46;87.505
07/03/2025;84.91;80.025
10/03/2025;76.38;82
11/03/2025;78.05;75.785
12/03/2025;83.65;83.48
13/03/2025;79.62;82.845
14/03/2025;86.24;82.97
17/03/2025;87.35;88.44
18/03/2025;83.89;85.78
19/03/2025;86.1;84.55
20/03/2025;87.39;85.54
21/03/2025;90.96;85.85
24/03/2025;96.75;93.4
25/03/2025;96.5;97.22
26/03/2025;92.28;96.29
27/03/2025;90.09;91.015
28/03/2025;85.85;89.34
31/03/2025;84.4;80
01/04/2025;84.68;83.89
02/04/2025;87.45;82.4
03/04/2025;83.6;81.25
04/04/2025;74.01;80.07
07/04/2025;77.84;66.65
08/04/2025;77.32;83.29
09/04/2025;92.01;78.19
10/04/2025;88.59;88.4
11/04/2025;88.55;87.98
14/04/2025;92.62;95.8
15/04/2025;98.4;93.53
16/04/2025;92.71;96.28
17/04/2025;93.78;94.71
21/04/2025;90.8;92.84
22/04/2025;93.99;93.015
23/04/2025;100.82;98.86
24/04/2025;107.78;101.53
25/04/2025;112.78;108.05
28/04/2025;114.65;113.78
29/04/2025;116.08;113.98
30/04/2025;118.44;111.61
01/05/2025;116.2;120.04
